PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,NICKNAME,LessThan5FGM,LessThan5FGA,LessThan5FG_PCT,5-9FGM,5-9FGA,5-9FG_PCT,10-14FGM,10-14FGA,10-14FG_PCT,15-19FGM,15-19FGA,15-19FG_PCT,20-24FGM,20-24FGA,20-24FG_PCT,25-29FGM,25-29FGA,25-29FG_PCT,30-34FGM,30-34FGA,30-34FG_PCT,35-39FGM,35-39FGA,35-39FG_PCT,40+FGM,40+FGA,40+FG_PCT,FTM,FTA,FT_PCT,GP,MIN
1629004,Svi Mykhailiuk,1610612766,CHA,25.0,Svi,0.3,0.6,0.462,0.1,0.4,0.143,0.0,0.1,0.0,0.0,0.1,0.0,0.3,0.7,0.5,0.4,0.8,0.529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.467,23,7.2
204456,T.J. McConnell,1610612754,IND,30.0,T.J.,1.8,3.0,0.595,0.8,1.6,0.505,0.4,1.0,0.422,0.1,0.2,0.727,0.2,0.4,0.458,0.2,0.5,0.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.9,0.845,67,20.1
203933,T.J. Warren,1610612756,PHX,29.0,T.J.,1.0,1.4,0.688,0.5,1.1,0.436,0.7,1.4,0.49,0.5,0.9,0.519,0.3,0.8,0.346,0.3,0.7,0.391,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.8,1.0,0.818,34,15.9
201959,Taj Gibson,1610612764,WAS,37.0,Taj,0.9,1.3,0.696,0.1,0.3,0.455,0.2,0.3,0.636,0.1,0.3,0.417,0.0,0.3,0.167,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.684,45,9.6
1629659,Talen Horton-Tucker,1610612762,UTA,22.0,Talen,1.8,3.3,0.547,0.5,1.2,0.426,0.2,0.5,0.393,0.1,0.3,0.313,0.2,0.9,0.28,0.5,1.9,0.271,0.1,0.1,0.667,0.0,0.0,0.0,0.0,0.1,0.2,1.6,2.1,0.769,57,18.7
1631106,Tari Eason,1610612745,HOU,21.0,Tari,2.5,4.6,0.55,0.3,0.8,0.345,0.0,0.2,0.188,0.0,0.1,0.0,0.3,0.9,0.323,0.4,1.2,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.8,0.74,72,20.8
1627752,Taurean Prince,1610612750,MIN,28.0,Taurean,1.2,1.9,0.644,0.3,0.7,0.406,0.2,0.3,0.769,0.2,0.4,0.444,0.9,2.1,0.439,0.5,1.4,0.333,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,1.2,0.842,47,21.8
1629611,Terance Mann,1610612746,LAC,26.0,Terance,2.1,3.0,0.693,0.2,0.5,0.306,0.2,0.4,0.407,0.1,0.2,0.636,0.5,1.4,0.337,0.5,1.1,0.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.1,1.4,0.769,72,23.0
1629056,Terence Davis,1610612758,SAC,25.0,Terence,0.8,1.4,0.577,0.1,0.2,0.6,0.0,0.1,0.25,0.1,0.3,0.5,0.6,1.5,0.425,0.7,2.1,0.333,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.7,0.821,57,13.3
203082,Terrence Ross,1610612756,PHX,32.0,Terrence,0.3,0.5,0.654,0.2,0.4,0.478,0.4,1.0,0.412,0.6,1.2,0.525,0.8,1.6,0.464,0.9,2.5,0.344,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.4,0.6,0.759,52,21.7
1626179,Terry Rozier,1610612766,CHA,29.0,Terry,2.8,5.1,0.561,0.9,2.5,0.37,0.8,1.7,0.448,0.6,1.3,0.434,1.1,3.7,0.301,1.7,4.7,0.363,0.0,0.2,0.125,0.0,0.0,0.0,0.0,0.0,0.0,2.9,3.5,0.809,62,35.7
1630678,Terry Taylor,1610612741,CHI,23.0,Terry,1.0,1.5,0.649,0.1,0.4,0.375,0.0,0.1,0.333,0.0,0.0,0.0,0.1,0.4,0.2,0.1,0.3,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.714,28,8.3
